master_id;order_channel;last_order_channel;first_order_date;last_order_date;last_order_date_online;last_order_date_offline;order_num_total_ever_online;order_num_total_ever_offline;customer_value_total_ever_offline;customer_value_total_ever_online
4e3a5d90-23ca-11ea-8523-000d3a38a36f;Android App;Android App;02/11/2019;26/11/2020;26/11/2020;02/11/2019;3;1;159.98;906.66
4986c7d8-d673-11e9-93bc-000d3a38a36f;Mobile;Mobile;24/08/2019;28/10/2020;28/10/2020;12/07/2020;1;2;94.98;399.9
612d8a9a-d6ee-11e9-93bc-000d3a38a36f;Android App;Android App;04/09/2019;13/09/2020;13/09/2020;04/09/2019;1;1;209.98;193.01
f8a0c3e0-ddc6-11e9-a848-000d3a38a36f;Android App;Android App;04/10/2019;26/05/2021;26/05/2021;22/11/2019;1;2;269.98;89.99
2ac42ea4-9760-11ea-a9c8-000d3a38a36f;Ios App;Offline;12/05/2020;03/02/2021;12/05/2020;03/02/2021;1;1;599.97;62.99
8468a1ea-1198-11ea-846f-000d3a38a36f;Android App;Mobile;06/11/2019;28/11/2020;28/11/2020;06/11/2019;3;1;119.98;387.47
1461b37c-5be0-11ea-a4d0-000d3a38a36f;Android App;Android App;18/02/2020;15/01/2021;15/01/2021;18/02/2020;1;1;90.49;119.61
cea02b3a-ab6c-11e9-a2fc-000d3a38a36f;Android App;Android App;23/09/2019;17/01/2021;17/01/2021;12/11/2019;3;2;209.97;1386.48
167e930a-da17-11e9-93bc-000d3a38a36f;Android App;Android App;18/09/2019;29/11/2020;29/11/2020;18/09/2019;6;1;39.99;1199.82
62b6f2a6-a1ac-11e9-a2fc-000d3a38a36f;Desktop;Desktop;25/02/2019;13/02/2021;13/02/2021;25/02/2019;1;1;89.99;114.99
041e07b4-26d8-11ea-aaaa-000d3a38a36f;Ios App;Ios App;08/04/2019;25/05/2021;25/05/2021;05/11/2019;1;2;155.97;225.46
f77f7064-f816-11e9-b138-000d3a38a36f;Android App;Android App;26/10/2019;28/04/2021;28/04/2021;26/10/2019;2;1;59.99;465.95
86e7de10-aa35-11e9-a2fc-000d3a38a36f;Android App;Offline;30/04/2017;06/04/2021;01/04/2021;06/04/2021;5;1;239.99;1079.49
a4e242ba-22e5-11ea-8523-000d3a38a36f;Ios App;Ios App;21/11/2019;30/05/2020;30/05/2020;23/01/2020;1;2;589.95;239.25
3e7c031c-ff27-11e9-a5e8-000d3a38a36f;Mobile;Mobile;10/09/2019;29/08/2020;29/08/2020;10/09/2019;2;1;89.99;639.8
3aac9408-afdc-11e9-9757-000d3a38a36f;Desktop;Offline;15/02/2019;08/04/2021;10/03/2019;08/04/2021;1;6;1111.89;55.99
53faf426-a777-11e9-a2fc-000d3a38a36f;Mobile;Offline;08/09/2020;27/05/2021;10/12/2020;27/05/2021;4;2;430.72;747.66
a99533a4-1920-11ea-b6a2-000d3a38a36f;Android App;Android App;26/11/2019;20/12/2020;20/12/2020;26/11/2019;2;1;79.99;240.96
c6a06c4a-f3cb-11e9-9346-000d3a38a36f;Android App;Android App;19/10/2019;15/05/2021;15/05/2021;19/10/2019;5;1;99.9;484.86
30cff25c-1f9b-11ea-87bf-000d3a38a36f;Desktop;Offline;09/08/2019;21/05/2021;29/03/2020;21/05/2021;2;3;310.7;655.19
ad1fa722-ac9a-11e9-a2fc-000d3a38a36f;Desktop;Offline;03/05/2018;01/03/2021;03/05/2018;01/03/2021;1;4;676.54;209.9
7dae6a30-b188-11e9-89fa-000d3a38a36f;Ios App;Ios App;10/11/2019;07/05/2021;07/05/2021;10/11/2019;1;1;12.99;262.42
d5bf1afc-1b10-11ea-a050-000d3a38a36f;Ios App;Offline;30/08/2019;06/03/2021;18/01/2021;06/03/2021;1;4;349.96;147.98
4dedceb2-aeea-11e9-a2fc-000d3a38a36f;Android App;Offline;16/10/2018;26/04/2021;21/11/2018;26/04/2021;3;4;450.94;229.97
304fab86-d60a-11e9-93bc-000d3a38a36f;Android App;Android App;01/08/2019;04/04/2021;04/04/2021;10/01/2020;1;2;269.97;179.98
1365a726-9f7f-11e9-a2fc-000d3a38a36f;Desktop;Offline;07/04/2019;26/09/2020;07/04/2019;26/09/2020;1;2;308.69;228.47
bf76b39a-1f75-11ea-87bf-000d3a38a36f;Android App;Android App;27/07/2019;16/09/2020;16/09/2020;01/02/2020;1;4;657.65;85.45
275b64b2-a517-11e9-a2fc-000d3a38a36f;Ios App;Offline;19/07/2018;08/09/2020;30/08/2020;08/09/2020;5;4;352.64;443.89
0522dfa4-00a4-11ea-a5e8-000d3a38a36f;Android App;Android App;06/11/2019;15/07/2020;15/07/2020;01/01/2020;1;2;389.98;112.49
17849df6-a8a0-11e9-a2fc-000d3a38a36f;Mobile;Offline;06/08/2018;09/04/2021;06/08/2018;09/04/2021;1;1;549.98;289
e8e541d8-a4af-11e9-a2fc-000d3a38a36f;Desktop;Offline;09/05/2019;30/08/2020;27/08/2020;30/08/2020;1;2;195.45;44.99
982c3758-49a8-11ea-8a4f-000d3a38a36f;Android App;Android App;04/10/2019;14/05/2021;14/05/2021;04/10/2019;1;1;14.99;227.49
2d71b918-542c-11ea-b1db-000d3a38a36f;Android App;Android App;21/12/2019;02/03/2021;02/03/2021;21/12/2019;6;1;155.98;1613.24
28d8fe34-d718-11e9-93bc-000d3a38a36f;Android App;Android App;13/09/2019;27/09/2020;27/09/2020;15/09/2019;2;2;259.98;455.83
a0eddf46-62d4-11ea-9861-000d3a38a36f;Android App;Android App;27/10/2019;14/07/2020;14/07/2020;02/01/2020;2;2;409.96;183.31
cde4f462-5f37-11ea-be5b-000d3a38a36f;Android App;Offline;14/09/2019;06/04/2021;30/11/2020;06/04/2021;6;4;452.92;923.32
ac9d0df2-20a4-11ea-97c9-000d3a38a36f;Ios App;Ios App;24/04/2019;02/05/2021;02/05/2021;16/11/2019;4;2;229.97;539.95
20546680-b009-11e9-9757-000d3a38a36f;Android App;Android App;20/05/2015;05/04/2021;05/04/2021;05/02/2021;13;1;259.99;1248.45
a7a26824-ff20-11e9-a5e8-000d3a38a36f;Ios App;Ios App;01/09/2019;01/07/2020;01/07/2020;01/09/2019;2;1;49.99;1098.97
8d54c2e2-a0d8-11e9-a2fc-000d3a38a36f;Desktop;Desktop;12/02/2019;17/01/2021;17/01/2021;12/02/2019;1;1;99.98;89.99
fd3748ce-5be9-11ea-a4ff-000d3a38a36f;Android App;Offline;27/01/2020;17/05/2021;02/05/2021;17/05/2021;4;2;289.93;609.92
6899c592-ac4f-11e9-a2fc-000d3a38a36f;Desktop;Offline;20/04/2018;21/04/2021;20/04/2018;21/04/2021;2;1;271.85;299.96
cd7bbb34-f7e3-11e9-841e-000d3a38a36f;Desktop;Offline;26/10/2019;19/04/2021;22/06/2020;19/04/2021;1;3;280.86;90.99
61267366-9dc5-11e9-9897-000d3a38a36f;Mobile;Desktop;23/02/2019;17/05/2021;17/05/2021;12/10/2019;4;3;352.95;779.27
049f0128-5b05-11ea-9c36-000d3a38a36f;Android App;Offline;20/02/2020;17/08/2020;03/05/2020;17/08/2020;2;3;430.7;95.98
d1313d64-d64d-11ea-82f4-000d3a38a36f;Android App;Android App;04/08/2020;13/05/2021;13/05/2021;05/08/2020;1;2;289.47;104.99
185138b8-6b3a-11ea-9c62-000d3a38a36f;Android App;Android App;16/03/2020;05/05/2021;05/05/2021;11/02/2021;9;1;50.88;849.92
6e59fc84-a800-11e9-a2fc-000d3a38a36f;Desktop;Offline;19/07/2015;17/02/2021;02/08/2015;17/02/2021;2;5;431.82;239.94
f1359836-b01e-11e9-9757-000d3a38a36f;Android App;Android App;03/08/2019;22/05/2021;22/05/2021;09/02/2021;4;1;125.98;558.76
35286cf4-9e5d-11e9-9897-000d3a38a36f;Android App;Android App;28/09/2018;17/09/2020;17/09/2020;13/09/2019;7;1;79.98;662.04
f486e45e-a691-11e9-a2fc-000d3a38a36f;Desktop;Offline;03/03/2014;20/11/2020;03/03/2014;20/11/2020;1;1;60.49;29.99
b5f2e308-8e5f-11ea-8f41-000d3a38a36f;Android App;Android App;08/05/2020;29/04/2021;29/04/2021;22/04/2021;2;1;190.88;284.88
a28f883c-32f3-11eb-8e87-000d3a38a36f;Android App;Android App;30/11/2020;10/05/2021;10/05/2021;30/11/2020;1;1;198.73;79.9
55002b0e-298e-11ea-b87a-000d3a38a36f;Desktop;Desktop;05/11/2019;15/01/2021;15/01/2021;05/11/2019;2;1;79.99;179.98
336f224e-a6ce-11e9-a2fc-000d3a38a36f;Ios App;Ios App;14/03/2014;17/07/2020;17/07/2020;17/02/2019;9;1;89.99;1134.8
7c426946-4b5f-11ea-a626-000d3a38a36f;Mobile;Mobile;08/10/2019;27/02/2021;27/02/2021;08/10/2019;1;1;199.99;429.9
9bec4398-9f48-11e9-9897-000d3a38a36f;Ios App;Mobile;15/10/2019;18/10/2020;18/10/2020;15/10/2019;5;1;109.99;456.92
ba9a160e-a811-11e9-a2fc-000d3a38a36f;Desktop;Offline;10/09/2015;30/12/2020;26/03/2017;30/12/2020;3;1;81.98;219.96
4944e8ca-2710-11ea-aaaa-000d3a38a36f;Android App;Android App;26/08/2019;25/04/2021;25/04/2021;29/08/2020;1;2;200.48;63.99
e54f6a08-b080-11e9-9757-000d3a38a36f;Android App;Android App;01/12/2018;11/03/2021;11/03/2021;10/02/2021;4;6;399.94;288.97
4f62505a-7235-11eb-aa44-000d3a38a36f;Android App;Android App;17/02/2021;21/02/2021;21/02/2021;17/02/2021;1;1;119.99;74.99
97bc3528-abcb-11e9-a2fc-000d3a38a36f;Android App;Android App;04/02/2018;13/04/2021;13/04/2021;07/10/2020;2;2;180.97;184.86
fdecafb2-b0e4-11e9-9757-000d3a38a36f;Mobile;Offline;28/04/2019;31/08/2020;28/04/2019;31/08/2020;1;2;307.95;134.98
4976592a-d614-11e9-93bc-000d3a38a36f;Android App;Android App;14/08/2019;20/02/2021;20/02/2021;14/08/2019;1;1;59.99;192.18
f539cd98-5664-11ea-b9b9-000d3a38a36f;Desktop;Desktop;08/12/2019;07/10/2020;07/10/2020;08/12/2019;1;1;129.99;50.27
06887238-a3ce-11e9-a2fc-000d3a38a36f;Mobile;Offline;06/04/2019;30/07/2020;22/12/2019;30/07/2020;1;2;279.98;37.49
4566f7a4-2ff1-11ea-bb80-000d3a38a36f;Android App;Android App;29/07/2019;02/03/2021;02/03/2021;03/10/2019;8;2;119.97;578.2
2dbbff78-9a04-11ea-a274-000d3a38a36f;Ios App;Ios App;19/05/2020;23/05/2021;23/05/2021;21/12/2020;7;1;160.73;1717.72
422e7ec6-a447-11e9-a2fc-000d3a38a36f;Android App;Android App;13/05/2019;10/03/2021;10/03/2021;29/10/2020;2;2;200.72;192.38
ce68a518-9ee5-11e9-9897-000d3a38a36f;Android App;Android App;02/07/2017;01/05/2021;01/05/2021;17/08/2019;23;1;44.98;2740.17
53b4d10a-7cef-11ea-80af-000d3a38a36f;Mobile;Mobile;12/04/2020;29/09/2020;29/09/2020;17/07/2020;2;1;179.99;699.19
ea991860-fdbf-11e9-a5e8-000d3a38a36f;Desktop;Offline;30/07/2019;13/07/2020;03/11/2019;13/07/2020;1;2;230.47;393.42
784176c8-1bb9-11ea-ac4f-000d3a38a36f;Mobile;Offline;20/08/2019;23/07/2020;26/05/2020;23/07/2020;2;2;148.47;573.06
5516508e-24e1-11ea-bf27-000d3a38a36f;Desktop;Desktop;10/11/2019;04/03/2021;04/03/2021;10/11/2019;1;1;79.99;178.98
c3c443a0-b020-11e9-9757-000d3a38a36f;Ios App;Offline;11/11/2018;12/08/2020;06/05/2020;12/08/2020;7;1;69.99;675.54
1719f0b6-b12c-11e9-9757-000d3a38a36f;Mobile;Offline;14/01/2019;01/03/2021;20/01/2020;01/03/2021;4;1;70.85;260.68
71a5a7fe-ac6e-11e9-a2fc-000d3a38a36f;Android App;Mobile;27/09/2019;17/09/2020;17/09/2020;27/09/2019;3;1;129.99;394.46
bfc374ac-fdb8-11e9-a5e8-000d3a38a36f;Android App;Android App;15/07/2020;16/02/2021;16/02/2021;07/11/2020;4;1;220.74;507.91
3042cf12-a71e-11e9-a2fc-000d3a38a36f;Ios App;Offline;19/06/2014;03/04/2021;17/10/2020;03/04/2021;13;5;374.82;829.74
cafec750-75b7-11ea-b23f-000d3a38a36f;Mobile;Offline;03/04/2020;07/06/2020;03/04/2020;07/06/2020;1;2;93.47;223.64
63e57482-2c20-11ea-91ab-000d3a38a36f;Android App;Android App;05/10/2019;02/02/2021;02/02/2021;05/10/2019;3;1;69.99;552.46
156f7094-a5ae-11e9-a2fc-000d3a38a36f;Android App;Android App;27/07/2019;15/05/2021;15/05/2021;02/02/2020;3;2;129.95;771.98
68e961f0-df9f-11e9-957d-000d3a38a36f;Mobile;Mobile;29/09/2019;25/04/2021;25/04/2021;10/11/2020;1;2;240.73;279.93
dbb64bfe-a5b0-11e9-a2fc-000d3a38a36f;Mobile;Offline;24/02/2019;06/01/2021;25/02/2019;06/01/2021;1;2;529.95;68
9cb72d0e-5b0b-11ea-ab4f-000d3a38a36f;Ios App;Ios App;15/02/2020;17/04/2021;17/04/2021;14/03/2021;1;2;1132.21;179.24
eec0c6de-15ea-11ea-aa74-000d3a38a36f;Mobile;Mobile;22/09/2019;21/04/2021;21/04/2021;22/09/2019;2;1;49.99;285.97
19dcada0-a9b8-11e9-a2fc-000d3a38a36f;Mobile;Offline;08/07/2019;13/04/2021;04/05/2020;13/04/2021;1;3;419.95;319.98
8f4827ce-f1c2-11ea-bde9-000d3a38a36f;Desktop;Offline;08/09/2020;19/05/2021;08/09/2020;19/05/2021;1;1;120.98;62.99
7ddd64f4-aa06-11e9-a2fc-000d3a38a36f;Desktop;Desktop;09/02/2020;17/01/2021;17/01/2021;09/02/2020;2;1;89.99;87.48
d33a282e-4e48-11ea-99ba-000d3a38a36f;Ios App;Ios App;08/10/2019;17/05/2021;17/05/2021;01/04/2021;7;4;311.35;1108.85
3003e92c-b192-11e9-89fa-000d3a38a36f;Android App;Android App;05/02/2020;24/03/2021;24/03/2021;05/02/2020;1;1;54.98;61.98
de37d5a6-a410-11e9-a2fc-000d3a38a36f;Desktop;Desktop;12/04/2019;06/09/2020;06/09/2020;12/04/2019;1;1;59.99;133.18
4cd61b60-a5da-11e9-a2fc-000d3a38a36f;Mobile;Offline;05/03/2019;18/02/2021;05/03/2019;18/02/2021;1;2;306.84;137.79
a78a0a56-6a02-11eb-b5d7-000d3a38a36f;Ios App;Ios App;08/02/2021;08/02/2021;08/02/2021;08/02/2021;1;2;862.84;83.99
0f5ffb7c-b212-11e9-89fa-000d3a38a36f;Android App;Android App;25/07/2019;29/09/2020;29/09/2020;29/11/2019;1;4;889.75;197.98
5cf7b530-9f85-11ea-80cd-000d3a38a36f;Android App;Offline;26/05/2020;28/04/2021;26/05/2020;28/04/2021;1;1;118.97;187.98
2ec1b2be-5b3e-11ea-b451-000d3a38a36f;Android App;Android App;29/12/2019;12/05/2021;12/05/2021;07/01/2020;5;1;99.99;487.94
90c95876-24ee-11ea-bf27-000d3a38a36f;Mobile;Offline;13/04/2019;11/04/2021;29/08/2020;11/04/2021;2;8;1108.76;759.78
055f4316-ab32-11ea-b736-000d3a38a36f;Android App;Android App;10/06/2020;25/02/2021;25/02/2021;10/06/2020;1;1;77.48;139.98
08264c46-dfab-11e9-957d-000d3a38a36f;Ios App;Ios App;25/09/2019;24/03/2021;24/03/2021;25/09/2019;3;1;387.98;271.75
9d3d1150-f35d-11e9-9346-000d3a38a36f;Mobile;Mobile;20/10/2019;24/11/2020;24/11/2020;20/10/2019;1;1;89.99;69.99
8278b240-46cb-11ea-b6c0-000d3a38a36f;Android App;Android App;05/09/2019;15/03/2021;15/03/2021;05/09/2019;1;1;194.98;196.46
16c171e8-e079-11ea-acaa-000d3a38a36f;Ios App;Ios App;17/08/2020;04/05/2021;04/05/2021;03/10/2020;1;3;265.71;411.92
b5bb7d34-b163-11e9-89fa-000d3a38a36f;Android App;Android App;17/06/2019;06/09/2020;06/09/2020;11/12/2019;7;2;502.97;1015.9
73f31b76-acf1-11e9-a2fc-000d3a38a36f;Mobile;Offline;30/12/2019;30/09/2020;30/12/2019;30/09/2020;1;1;110.49;53.99
eb22511e-b064-11e9-9757-000d3a38a36f;Mobile;Mobile;08/09/2019;24/05/2021;24/05/2021;28/01/2020;2;2;160.73;170.93
4580cba8-1334-11eb-8ffc-000d3a38a36f;Mobile;Mobile;04/10/2020;11/01/2021;11/01/2021;04/10/2020;1;1;158.73;89.99
b9c9c2a8-ac78-11ea-b736-000d3a38a36f;Desktop;Offline;12/06/2020;15/07/2020;12/06/2020;15/07/2020;2;2;129.98;499.96
7570cef2-ae5f-11e9-a2fc-000d3a38a36f;Android App;Android App;26/10/2018;17/12/2020;17/12/2020;15/02/2020;3;1;60.48;203.96
144624b4-a302-11e9-a2fc-000d3a38a36f;Android App;Android App;24/12/2017;01/01/2021;01/01/2021;28/10/2019;7;1;89.99;1239.23
668744e4-a45e-11e9-a2fc-000d3a38a36f;Android App;Offline;21/04/2019;19/04/2021;20/09/2020;19/04/2021;4;4;658.42;704.96
bb02e79e-ffe4-11e9-a5e8-000d3a38a36f;Android App;Android App;05/11/2019;19/12/2020;19/12/2020;05/11/2019;2;1;79.99;514.69
97cfde4c-a6e0-11e9-a2fc-000d3a38a36f;Desktop;Offline;05/05/2017;13/03/2021;05/05/2017;13/03/2021;1;1;259.99;89.99
9d6851d2-a15d-11e9-a2fc-000d3a38a36f;Desktop;Desktop;21/02/2019;29/04/2021;29/04/2021;22/04/2021;2;6;649.9;195
f842bf98-7be1-11ea-80af-000d3a38a36f;Ios App;Offline;29/12/2020;12/04/2021;18/01/2021;12/04/2021;2;2;528.38;343.96
edd3f8b6-3d56-11ea-9e19-000d3a38a36f;Android App;Android App;15/07/2019;17/05/2021;17/05/2021;15/07/2019;5;1;229.99;774.41
71e40a06-2bd7-11ea-91ab-000d3a38a36f;Mobile;Mobile;29/09/2019;14/04/2021;14/04/2021;15/12/2019;2;2;224.98;192.2
a2fb711c-4d4f-11ea-9c12-000d3a38a36f;Android App;Android App;17/11/2019;15/10/2020;15/10/2020;23/11/2019;1;3;389.97;149.99
217ec300-adb3-11e9-a2fc-000d3a38a36f;Mobile;Desktop;23/01/2018;02/07/2020;02/07/2020;26/06/2020;5;5;590.92;757.94
65171022-01e5-11eb-9c30-000d3a38a36f;Android App;Android App;18/11/2019;20/04/2021;20/04/2021;18/11/2019;15;1;119.99;3178.95
a3e97502-9e26-11e9-9897-000d3a38a36f;Desktop;Offline;18/07/2014;04/12/2020;27/02/2016;04/12/2020;2;1;219.98;169.98
3ddc1faa-5b43-11ea-8d9b-000d3a38a36f;Ios App;Ios App;03/02/2020;10/10/2020;10/10/2020;03/02/2020;1;1;80.49;384.82
5a592520-a3f0-11e9-a2fc-000d3a38a36f;Desktop;Offline;09/04/2019;19/05/2021;12/04/2020;19/05/2021;1;2;349.97;498.43
9186c5dc-3dad-11ea-9e19-000d3a38a36f;Android App;Android App;25/07/2019;21/12/2020;21/12/2020;25/07/2019;3;2;410.96;1101.86
f931beee-a861-11e9-a2fc-000d3a38a36f;Android App;Offline;15/02/2019;22/09/2020;01/05/2020;22/09/2020;1;2;159.97;166.98
e0d5fc16-d69c-11e9-93bc-000d3a38a36f;Mobile;Offline;29/08/2019;28/04/2021;21/03/2020;28/04/2021;1;7;943.14;65.99
797d4e02-afe5-11ea-b736-000d3a38a36f;Mobile;Offline;16/06/2020;23/12/2020;16/06/2020;23/12/2020;1;1;197.96;271.98
953c9e9e-7fbc-11ea-80af-000d3a38a36f;Desktop;Desktop;08/07/2019;16/02/2021;16/02/2021;19/01/2021;2;2;155.95;314.89
6525e508-aace-11e9-a2fc-000d3a38a36f;Desktop;Offline;17/07/2017;03/02/2021;17/07/2017;03/02/2021;1;1;399.99;89.99
6e4a97f4-a6e7-11e9-a2fc-000d3a38a36f;Ios App;Ios App;20/01/2020;30/04/2021;30/04/2021;20/01/2020;1;1;99.99;71.99
5fcfdafc-46bc-11ea-b6c0-000d3a38a36f;Mobile;Mobile;24/11/2019;18/01/2021;18/01/2021;01/02/2020;2;2;180.5;219.98
82bb2520-afd7-11e9-9757-000d3a38a36f;Android App;Android App;20/10/2018;15/11/2020;15/11/2020;04/10/2019;4;1;79.99;300.94
c9aaa6a6-6b69-11ea-9c62-000d3a38a36f;Desktop;Desktop;28/05/2018;11/11/2020;11/11/2020;28/12/2019;12;1;159.99;2532.32
a1298130-4e99-11ea-99ba-000d3a38a36f;Android App;Android App;04/08/2019;06/05/2021;06/05/2021;04/08/2019;1;1;54.98;207.39
37d18c26-21ae-11eb-b361-000d3a38a36f;Ios App;Ios App;08/11/2020;22/12/2020;22/12/2020;08/11/2020;1;1;179.98;93.98
010be698-1942-11ea-b6a2-000d3a38a36f;Mobile;Offline;15/02/2019;26/03/2021;07/08/2020;26/03/2021;1;4;523.82;49.98
fa7b130c-6077-11eb-9b71-000d3a38a36f;Android App;Offline;27/01/2021;13/03/2021;27/01/2021;13/03/2021;2;1;457.49;399.98
14cc0210-118d-11ea-a334-000d3a38a36f;Android App;Offline;27/07/2019;11/06/2020;21/01/2020;11/06/2020;3;3;292.17;434.98
b8b84e1a-1317-11eb-8ffc-000d3a38a36f;Mobile;Mobile;02/10/2020;08/12/2020;08/12/2020;02/10/2020;1;1;105.98;77.99
455addd2-447f-11ea-8b43-000d3a38a36f;Android App;Android App;07/08/2019;13/06/2020;13/06/2020;07/08/2019;1;1;19.99;322.42
b0ec0af6-a5c1-11e9-a2fc-000d3a38a36f;Android App;Android App;13/09/2017;26/03/2021;26/03/2021;28/01/2020;5;1;100.72;549.72
c9f96182-af31-11e9-a2fc-000d3a38a36f;Ios App;Android App;08/12/2018;15/04/2021;15/04/2021;03/07/2020;4;2;150.48;552.28
e2e3578c-30b0-11eb-8deb-000d3a38a36f;Mobile;Mobile;27/11/2020;15/01/2021;15/01/2021;27/11/2020;1;1;100.49;89.99
6dfb1e56-2d72-11ea-9ae7-000d3a38a36f;Mobile;Mobile;30/03/2019;20/04/2021;20/04/2021;30/03/2019;1;1;249.95;271.99
36c7cab4-bb9e-11ea-995f-000d3a38a36f;Mobile;Offline;27/06/2020;19/02/2021;27/06/2020;19/02/2021;1;1;349.99;255.99
c3d6f40c-a9ed-11e9-a2fc-000d3a38a36f;Mobile;Mobile;22/02/2020;25/05/2021;25/05/2021;22/02/2020;2;1;190.73;912.38
c9a13392-ac37-11e9-a2fc-000d3a38a36f;Desktop;Offline;08/04/2018;27/04/2021;08/04/2018;27/04/2021;1;2;699.98;129.99
0e2d5b42-aacd-11e9-a2fc-000d3a38a36f;Ios App;Ios App;13/04/2019;08/11/2020;08/11/2020;10/07/2019;1;2;229.97;95.98
c5a4ce94-a5b0-11e9-a2fc-000d3a38a36f;Mobile;Offline;14/01/2019;22/02/2021;24/01/2019;22/02/2021;2;1;249.99;109.99
464bb21a-9dd2-11e9-9897-000d3a38a36f;Mobile;Offline;19/02/2018;03/12/2020;19/02/2018;03/12/2020;4;2;159.98;380
599bfd4c-b174-11e9-89fa-000d3a38a36f;Ios App;Offline;22/06/2019;29/03/2021;09/10/2020;29/03/2021;5;4;1048.87;313.92
1f8d561a-f8ef-11e9-b138-000d3a38a36f;Android App;Android App;24/11/2019;19/05/2021;19/05/2021;14/03/2020;2;1;135.48;225.98
286595ac-2907-11ea-b87a-000d3a38a36f;Desktop;Desktop;29/09/2019;09/10/2020;09/10/2020;29/09/2019;1;1;29.99;129.99
e7e2f23c-a7f5-11e9-a2fc-000d3a38a36f;Desktop;Desktop;26/02/2015;14/03/2021;14/03/2021;20/02/2019;10;1;69.99;1156.91
75f5ccd2-f348-11e9-9346-000d3a38a36f;Android App;Android App;20/10/2019;01/01/2021;01/01/2021;20/10/2019;4;1;224.98;680.92
f2c63030-3123-11ea-b884-000d3a38a36f;Android App;Offline;06/09/2019;31/12/2020;23/12/2020;31/12/2020;4;2;288.99;619.18
af317900-b055-11e9-9757-000d3a38a36f;Mobile;Mobile;18/03/2019;19/11/2020;19/11/2020;18/03/2019;1;1;39.99;89.99
08135bac-aa3d-11e9-a2fc-000d3a38a36f;Desktop;Offline;01/05/2017;05/07/2020;01/05/2017;05/07/2020;1;2;478.71;129.99
4eb73710-f275-11e9-9346-000d3a38a36f;Desktop;Desktop;19/10/2019;26/12/2020;26/12/2020;19/10/2019;2;1;89.99;775.12
abc23a20-b140-11e9-9757-000d3a38a36f;Android App;Mobile;26/03/2019;04/04/2021;04/04/2021;15/12/2019;14;2;159.98;2187.58
1307b20e-1853-11ea-9213-000d3a38a36f;Android App;Android App;18/11/2019;02/04/2021;02/04/2021;18/11/2019;23;1;382.96;3754.17
8a686f8c-2feb-11ea-bb80-000d3a38a36f;Desktop;Desktop;03/08/2019;20/10/2020;20/10/2020;15/08/2019;2;2;109.98;368.87
b09053be-ab5c-11e9-a2fc-000d3a38a36f;Android App;Mobile;22/05/2017;02/03/2021;02/03/2021;30/09/2019;19;2;184.98;1288.64
5ac5c4fa-542b-11ea-b1db-000d3a38a36f;Android App;Mobile;31/01/2020;21/11/2020;21/11/2020;31/01/2020;6;1;150.73;977.91
de516d94-b096-11e9-9757-000d3a38a36f;Android App;Offline;10/05/2019;26/09/2020;30/10/2019;26/09/2020;1;2;360.96;100
7abedd3a-264c-11ea-8e1c-000d3a38a36f;Ios App;Ios App;21/08/2019;03/06/2020;03/06/2020;21/08/2019;1;1;29.99;134.99
6d4dfcda-d68d-11e9-93bc-000d3a38a36f;Android App;Android App;27/08/2019;08/05/2021;08/05/2021;27/08/2019;1;1;29.99;119.24
bdbf2e96-63a5-11ea-a6dc-000d3a38a36f;Android App;Android App;26/04/2019;20/10/2020;20/10/2020;29/10/2019;3;2;169.97;714.94
21c139de-51cc-11ea-a243-000d3a38a36f;Mobile;Offline;05/12/2019;05/10/2020;01/05/2020;05/10/2020;1;3;199.97;62.99
f1a5fbfa-d628-11e9-93bc-000d3a38a36f;Mobile;Mobile;17/08/2019;16/02/2021;16/02/2021;17/08/2019;2;1;29.99;234.98
99597a04-a774-11e9-a2fc-000d3a38a36f;Desktop;Offline;07/04/2015;30/07/2020;07/04/2015;30/07/2020;1;5;770.42;32.39
67e03986-8496-11ea-80af-000d3a38a36f;Android App;Android App;12/05/2017;28/09/2020;28/09/2020;17/01/2020;11;4;729.92;1185.6
e2e6f71a-1e79-11ea-aa32-000d3a38a36f;Ios App;Ios App;14/10/2019;10/05/2021;10/05/2021;14/10/2019;2;1;159.99;219.98
2e57f772-b21d-11e9-b5cf-000d3a38a36f;Android App;Android App;06/03/2018;02/05/2021;02/05/2021;20/03/2021;21;2;359.98;5715.37
dcd600b0-aa91-11ea-b736-000d3a38a36f;Ios App;Ios App;09/06/2020;17/01/2021;17/01/2021;14/08/2020;2;1;150.72;914.07
704ed492-b02f-11e9-9757-000d3a38a36f;Android App;Android App;17/12/2019;17/05/2021;17/05/2021;06/09/2020;2;2;180.47;278.92
0317fea8-a5a8-11e9-a2fc-000d3a38a36f;Mobile;Offline;14/09/2017;24/12/2020;14/02/2019;24/12/2020;4;3;145.96;367.95
a62ddbbc-2040-11eb-b361-000d3a38a36f;Mobile;Mobile;06/11/2020;10/11/2020;10/11/2020;06/11/2020;1;1;135.48;151.97
96e90b24-aa9c-11e9-a2fc-000d3a38a36f;Ios App;Ios App;06/05/2017;24/05/2021;24/05/2021;08/07/2019;10;1;54.98;1194.48
b365ac8c-a58b-11e9-a2fc-000d3a38a36f;Mobile;Offline;25/08/2018;07/01/2021;25/08/2018;07/01/2021;1;1;109.99;125.49
72bbbbf6-a0cf-11e9-a2fc-000d3a38a36f;Mobile;Offline;08/02/2019;12/02/2021;05/10/2020;12/02/2021;1;3;580.76;199.98
